191-noptp,191-unmanaged,191-ptp,203-noptp,203-unmanaged,203-ptp,234-noptp,234-unmanaged,234-ptp
-0.0020010446247464503,-0.0002706192797319933,5.837612107623319e-6,-0.0018954010416666665,-0.00024932532751091704,7.335901287553648e-6,-0.002789200524246396,-0.00024186878612716763,8.365535097813578e-6
-0.0019991262482168333,-0.0002712686166666667,5.813399339933994e-6,-0.001899660904255319,-0.00024960926365795726,7.376360792492179e-6,-0.0027962469660194177,-0.0002425374779541446,8.376978636826042e-6
-0.001998136645962733,-0.0002715339399293286,5.835908096280088e-6,-0.0019042787322274882,-0.00025013318356867777,7.326763787721124e-6,-0.0028019985465116276,-0.0002431486191860465,8.4064553014553e-6
-0.0019960157790927025,-0.00027179667870036103,5.871510204081633e-6,-0.0019086623303167418,-0.00025066666666666667,7.305651214128035e-6,-0.0028092673444976074,-0.00024358216783216781,8.394438202247191e-6
-0.0019941179653679654,-0.00027245981366459627,5.865997920997921e-6,-0.001913117469879518,-0.0002509715053763441,7.322937062937063e-6,-0.002815160142348755,-0.00024343026315789475,8.367652838427948e-6
-0.001993133477188656,-0.0002722231771894094,5.826163967611336e-6,-0.0019176951114922812,-0.00025153716814159296,7.33898211829436e-6,-0.0028220779483037156,-0.00024360135135135133,8.3564375e-6
-0.001991005859375,-0.0002725029674099485,5.826918429003021e-6,-0.0019219746121297604,-0.0002513244134897361,7.346912065439673e-6,-0.002829319955406912,-0.00024395508982035928,8.405642201834862e-6
-0.0019903633720930233,-0.0002731675856929955,5.816974358974359e-6,-0.001926623748211731,-0.00025210037406483786,7.3453872832369945e-6,-0.002835254854368932,-0.0002453574429771909,8.408596273291925e-6
-0.0019881311274509805,-0.000273045666218035,5.806709870388834e-6,-0.0019308684654300167,-0.00025261608154020384,7.367414364640884e-6,-0.002842149737302977,-0.0002459635416666667,8.406814964610718e-6
-0.001987236590038314,-0.0002737026582278481,5.845271604938272e-6,-0.0019342425650557622,-0.0002533800505050505,7.367555066079295e-6,-0.0028493480791618162,-0.0002466108870967742,8.385997854077254e-6
-0.001985341753343239,-0.0002742277448747153,5.862643884892086e-6,-0.0019385549281314169,-0.0002538953323903819,7.333456e-6,-0.0028553115443425074,-0.0002472189507494647,8.344084084084085e-6
-0.0019843660071942443,-0.0002744936829558999,5.8470675944334e-6,-0.0019430805084745765,-0.0002541596899224806,7.327983490566038e-6,-0.0028622113594040967,-0.0002478621867881549,8.3579815455594e-6
-0.0019821926605504588,-0.00027463067460317464,5.845146341463415e-6,-0.0019475699806949806,-0.0002546759417808219,7.3638814814814815e-6,-0.0028693719733656176,-0.00024847234273318874,8.406523517382413e-6
-0.001980300387596899,-0.00027502743478260874,5.868004509582863e-6,-0.001951904458598726,-0.0002549419475655431,7.356555555555555e-6,-0.00287535740203193,-0.00024886255656108593,8.405745375408051e-6
-0.0019793433908045976,-0.00027568576677316294,5.838788659793814e-6,-0.0019565020325203256,-0.0002554530632411067,7.344646194926569e-6,-0.002882267326732673,-0.00024847234273318874,8.406440329218107e-6
-0.001977135775862069,-0.0002762154723707665,5.822472324723247e-6,-0.0019607374100719423,-0.0002559700214132762,7.3383250620347395e-6,-0.002889395363408521,-0.00024861314898419863,8.397325581395348e-6
-0.0019764987765089723,-0.0002768775050301811,5.854692513368984e-6,-0.0019653674351585017,-0.0002559824263038549,7.3260353798126954e-6,-0.0028953892005610096,-0.0002492227074235808,8.386432212028543e-6
-0.0019743254189944137,-0.00027753244725738395,5.877315296566077e-6,-0.00196957928802589,-0.00025599063231850116,7.346951476793249e-6,-0.002902313278008299,-0.0002496102430555556,8.385292056074766e-6
-0.001973365546218487,-0.0002783171710526316,5.865709534368071e-6,-0.001974197712418301,-0.00025674172576832147,7.333623853211009e-6,-0.00290941270860077,-0.0002494571572580645,8.409089673913044e-6
-0.0019714825581395347,-0.0002789644776119403,5.856899696048632e-6,-0.001977172351885099,-0.0002564834851936219,7.334827586206897e-6,-0.0029154074965612098,-0.00024985268948655255,8.396409465020576e-6
-0.001970570591517857,-0.000279349263803681,5.838638083228247e-6,-0.001981750919117647,-0.000256209266802444,7.299405940594059e-6,-0.0029223457446808506,-0.00025018935185185185,8.378206650831353e-6
-0.0019683498349834985,-0.0002796026053639847,5.826339017051154e-6,-0.0019860049019607843,-0.00025793659420289853,7.303722304283604e-6,-0.0029281723237597913,-0.000250595390524968,8.376774847870183e-6
-0.0019677083333333335,-0.0002802434729493892,5.843614088820827e-6,-0.001990534876905041,-0.00025841721044045677,7.346868583162218e-6,-0.002935421727395411,-0.00025118053097345134,8.404808673469388e-6
-0.0019655566628701596,-0.00028088303875968996,5.859403606102635e-6,-0.0019948180873180874,-0.0002589019174041298,7.364594953519256e-6,-0.0029423816079295153,-0.0002510951612903226,8.378133802816901e-6
-0.0019633200636942675,-0.00028152309165526676,5.849128137384412e-6,-0.0019993046075085326,-0.0002591360927152318,7.359383070301291e-6,-0.0029481824234354193,-0.00025094134078212287,8.396639004149377e-6
-0.00196267701048951,-0.0002820372864321608,5.873744221879816e-6,-0.002003611413043478,-0.0002598740963855421,7.3849135802469134e-6,-0.0029554349999999997,-0.0002516071856287425,8.425517647058823e-6
-0.0019605421511627906,-0.0002822941416566627,5.86939477303989e-6,-0.0020080666479190103,-0.00025961473565804275,7.377932636469222e-6,-0.0029623965324384787,-0.00025224345238095234,8.396061571125266e-6
-0.001959545981452859,-0.0002829437559808612,5.890764044943821e-6,-0.0020123816079295155,-0.0002596045731707317,7.374606141522029e-6,-0.002968184245660881,-0.00025237765293383273,8.405874730021598e-6
-0.0019576240808823527,-0.0002829442994011976,5.875515695067265e-6,-0.002016820591517857,-0.00025984536082474224,7.336368312757202e-6,-0.002975428380187416,-0.00025305658105939004,8.436801210898083e-6
-0.001956768953068592,-0.0002835976329113924,5.879048239895698e-6,-0.002021139135254989,-0.00026059,7.356316337148803e-6,-0.002982368995633188,-0.00025316065830721,8.435614798694233e-6
-0.001954509587020649,-0.00028425449235048683,5.875802197802199e-6,-0.0020255671683389073,-0.0002610860544217687,7.355977482088024e-6,-0.0029881699346405227,-0.00025309411384217336,8.4226278659612e-6
-0.0019538081395348837,-0.0002849088872403561,5.85840543881335e-6,-0.002029871444201313,-0.0002615863945578231,7.358756544502618e-6,-0.002995403448275862,-0.00025295841784989863,8.41949152542373e-6
-0.0019517384519350811,-0.00028543694942903753,5.845663043478261e-6,-0.0020343115124153498,-0.00026183923796791446,7.355675977653631e-6,-0.0030023002049180325,-0.00025361608154020386,8.426315789473684e-6
-0.0019494756355932202,-0.00028583575268817206,5.826842639593909e-6,-0.002038602150537634,-0.00026234706257982117,7.338245192307692e-6,-0.0030081374378109456,-0.00025425753012048194,8.438081395348838e-6
-0.0019487321002386634,-0.0002862412734864301,5.828716981132076e-6,-0.0020430483963344787,-0.00026260761390887294,7.335824295010846e-6,-0.003015348240469208,-0.000254626539408867,8.408373786407767e-6
-0.0019467108667529107,-0.00028677843373493974,5.8483835946924005e-6,-0.002047299794661191,-0.00026312074030552287,7.345943905070119e-6,-0.003022204376163873,-0.0002547751396648045,8.387795454545455e-6
-0.0019456950067476384,-0.0002869231954887218,5.827561497326204e-6,-0.002051780258519389,-0.0002631373663101604,7.375794085432639e-6,-0.003028100175233645,-0.0002553802414231258,8.397505422993493e-6
-0.0019436189956331877,-0.000287586,5.828355029585799e-6,-0.002056001461988304,-0.00026291176470588233,7.3642209631728045e-6,-0.0030352726910828024,-0.0002562813067150635,8.43778021978022e-6
-0.001942907458563536,-0.00028811335925349923,5.862043222003929e-6,-0.002060499692496925,-0.0002637031558185404,7.3391666666666666e-6,-0.003042125,-0.0002568812419974392,8.42591476091476e-6
-0.0019406461201501878,-0.0002885098842257598,5.841228813559322e-6,-0.0020646734234234234,-0.0002642641878669276,7.346358921161826e-6,-0.0030480653759820432,-0.000257275092936803,8.434063860667635e-6
-0.001939734195402299,-0.0002887728491620112,5.844674479166667e-6,-0.0020692039559014265,-0.0002650628881987578,7.375749167591565e-6,-0.0030551957831325303,-0.0002576266996291718,8.46214971209213e-6
-0.0019378120214395098,-0.0002894250948509485,5.8648872180451125e-6,-0.002073342927631579,-0.0002655953307392996,7.353910447761194e-6,-0.0030620610236220475,-0.00025826277013752454,8.454663212435234e-6
-0.0019355885714285714,-0.0002896884716732543,5.8452227722772275e-6,-0.002076633802816901,-0.00026636621315192745,7.361176470588235e-6,-0.0030680277122641514,-0.00025861974299065416,8.450318906605923e-6
-0.001934599173553719,-0.0002894333081761006,5.836362683438155e-6,-0.0020807581360946744,-0.0002668868175765646,7.383524720893142e-6,-0.003075100279850746,-0.0002582303370786517,8.437343251859723e-6
-0.0019326678445229682,-0.000289180362400906,5.830300751879699e-6,-0.002085280410742496,-0.0002671668026101142,7.355168269230769e-6,-0.0030819989067055395,-0.0002588623723041998,8.436477857878476e-6
-0.0019317668269230768,-0.0002891842168674699,5.856282183316169e-6,-0.0020894261213720315,-0.0002672126556016598,7.357007150153217e-6,-0.003087981132075472,-0.00025896815286624206,8.436673532440783e-6
-0.0019294836182336182,-0.00028984030263157895,5.845629877369008e-6,-0.002093883847549909,-0.00026778366247755833,7.401496881496881e-6,-0.003094967417061611,-0.00025886205915813423,8.416256572029443e-6
-0.0019286734693877551,-0.0002904981140350877,5.8557705286839145e-6,-0.0020981043144208036,-0.00026857834757834756,7.397031249999999e-6,-0.0031019431359353973,-0.000260724344978166,8.416067172264355e-6
-0.001926652219140083,-0.0002909036363636364,5.847537313432836e-6,-0.0021024044943820223,-0.000268610268378063,7.366441025641026e-6,-0.0031079245283018872,-0.0002613644544431946,8.446298227320125e-6
-0.001925628056234719,-0.0002908039393939394,5.875135135135136e-6,-0.0021067905011655013,-0.00026938107416879796,7.386465163934426e-6,-0.0031148296645702304,-0.00026198784722222227,8.477184154175589e-6
-0.0019234234234234233,-0.00029122643333333336,5.842552816901409e-6,-0.0021109644194756555,-0.0002699128184713376,7.396074074074074e-6,-0.003121898614609572,-0.00026237203087885983,8.46893368010403e-6
-0.0019214821724709784,-0.00029176641610738254,5.839616477272727e-6,-0.0021154561688311686,-0.0002704529702970297,7.366817713697219e-6,-0.0031278610304789544,-0.0002625281365313653,8.45573593073593e-6
-0.0019205365497076024,-0.000291130362400906,5.858684210526315e-6,-0.002119577974276527,-0.00027100407331975563,7.3590560875513e-6,-0.003134713883677298,-0.000263140902872777,8.428571428571427e-6
-0.0019182478165938866,-0.00029036216397849464,5.85803488372093e-6,-0.0021241115552325584,-0.00027055058043117745,7.363429027113237e-6,-0.003141851635514019,-0.0002638217455621302,8.4489364461738e-6
-0.0019174503504672898,-0.00029154788429752065,5.836386292834891e-6,-0.002128230056980057,-0.00027057661870503595,7.395663716814159e-6,-0.0031490222575516692,-0.0002636719798657718,8.476908904810645e-6
-0.0019154121067031463,-0.00029326319915254237,5.8482151300236405e-6,-0.0021327425986842103,-0.00027059207077326344,7.367339743589744e-6,-0.0031546201188455006,-0.0002646009259259259,8.456629889669007e-6
-0.0019143827160493828,-0.0002935591651865009,5.844653215636823e-6,-0.002136904533844189,-0.0002711049757281553,7.371635610766046e-6,-0.0031618184357541904,-0.00026522002141327625,8.457799097065462e-6
-0.0019121840909090907,-0.0002939722957746479,5.818807692307693e-6,-0.002141337760910816,-0.0002718667425968109,7.37655737704918e-6,-0.003168952645051195,-0.0002658700234192038,8.477291220556745e-6
-0.0019115024429967426,-0.00029554809142857144,5.836369426751592e-6,-0.00214558908045977,-0.0002726292559899117,7.381724137931034e-6,-0.0031745806451612905,-0.0002657768022181146,8.483311148086522e-6
-0.0019092998281786942,-0.00029620975195822455,5.8337480063795855e-6,-0.002149854525862069,-0.00027239898255813954,7.3866666666666665e-6,-0.003181802059496567,-0.0002653831380208333,8.49578947368421e-6
-0.001907028409090909,-0.0002968758333333333,5.809549295774648e-6,-0.0021542712066905615,-0.0002721833631484794,7.356182008368201e-6,-0.003188928883071553,-0.0002670498338870432,8.481606425702811e-6
-0.0019062798804780877,-0.00029741146946564884,5.81960396039604e-6,-0.002158419642857143,-0.0002739928741092636,7.363825301204819e-6,-0.003194555250783699,-0.0002676407967032967,8.467625272331155e-6
-0.001904195137976347,-0.00029808141230068335,5.832947558770344e-6,-0.0021629267473118278,-0.0002745457627118644,7.367708803611738e-6,-0.003201782352941176,-0.0002680504966887417,8.454513031550069e-6
-0.001903156969309463,-0.00029888188571428574,5.8366701791359326e-6,-0.0021670326747720366,-0.00027508425034387897,7.376486761710794e-6,-0.0032088697053407,-0.0002678866666666667,8.463807266982623e-6
-0.0019009809523809523,-0.00029940913120567376,5.828068965517242e-6,-0.002171547433903577,-0.00027586146313364056,7.3752754982415e-6,-0.0032145122403560832,-0.0002682882249560633,8.503856502242153e-6
-0.0019002784360189573,-0.0003000679934747145,5.851749502982107e-6,-0.0021756749672346,-0.0002763812419974392,7.355383720930233e-6,-0.0032217438271604937,-0.0002688819354838709,8.515111940298508e-6
-0.0018980622886133032,-0.0003005904654895666,5.845502824858757e-6,-0.0021801092007434943,-0.0002771581395348837,7.365885529157667e-6,-0.0032287625754527163,-0.0002695380910683013,8.506243441762855e-6
-0.0018957908950617284,-0.000301240576,5.856375502008032e-6,-0.002184340517241379,-0.0002779455066921606,7.366526104417671e-6,-0.003234457644628099,-0.0002701375838926174,8.459156626506024e-6
-0.0018950556092843327,-0.0003018908931419458,5.847747551686616e-6,-0.0021885815789473686,-0.00027850407331975565,7.369074585635359e-6,-0.0032416876657824934,-0.00027105750798722043,8.493708708708708e-6
-0.0018929566062176166,-0.0003026672786885246,5.846468172484599e-6,-0.002192999692496925,-0.00027930024916943526,7.375250596658711e-6,-0.0032485937499999997,-0.0002711478417266187,8.480393518518519e-6
-0.001891918075422627,-0.000303307535971223,5.847331932773109e-6,-0.002197121404399323,-0.00027983169705469844,7.387313432835821e-6,-0.00325439465408805,-0.00027082105654761905,8.47409551374819e-6
-0.00188975830078125,-0.00030393874092009683,5.861703853955375e-6,-0.0022016187050359712,-0.0002801051515151515,7.39197265625e-6,-0.0032615992647058822,-0.000270660406885759,8.45354740061162e-6
-0.0018890601071975498,-0.0003045661752988048,5.876140904311252e-6,-0.0022057115650969527,-0.0002803720167064439,7.404181034482758e-6,-0.003268446132596685,-0.0002708368243243243,8.456593186372746e-6
-0.0018868293025871767,-0.000304808175787728,5.84441610738255e-6,-0.002210157918149466,-0.0002811421161825726,7.384017341040462e-6,-0.003275593171296296,-0.00027143658759124086,8.469408450704225e-6
-0.0018845706869009583,-0.0003046630578512397,5.81225e-6,-0.0022143432448036952,-0.000281669701986755,7.402643884892086e-6,-0.003281503652597402,-0.0002721069725864124,8.504843554443054e-6
-0.0018838529962546817,-0.0003051729279811098,5.841388329979879e-6,-0.0022185425101214572,-0.0002819648846960168,7.405389988358557e-6,-0.003288342833876221,-0.0002729838337182448,8.495752808988764e-6
-0.001881729797979798,-0.00030594092088197147,5.893922155688623e-6,-0.002222962306701031,-0.00028227762430939226,7.378185140073081e-6,-0.00329553738317757,-0.0002731248473748474,8.505030750307503e-6
-0.001880686831550802,-0.0003063114649681529,5.864955640050697e-6,-0.0022270319634703196,-0.00028307326951399115,7.387480832420591e-6,-0.0033013375946969693,-0.0002730504132231405,8.475577557755776e-6
-0.001878554928131417,-0.00028666627388535036,5.814792207792208e-6,-0.0022314934533551557,-0.0002833528693528694,7.373169129720854e-6,-0.003308234664764622,-0.0002731575500770416,8.485642458100558e-6
-0.0018778385416666668,-0.00030714003003003,5.815182481751825e-6,-0.0022356182310469316,-0.0002833736363636364,7.406276371308017e-6,-0.003315452473958333,-0.0002733404255319149,8.511848906560637e-6
-0.001875592485549133,-0.00030736133486766395,5.825692640692641e-6,-0.002239848081023454,-0.00028364963503649634,7.419031377899045e-6,-0.003321102467811158,-0.00027495337301587305,8.47804398148148e-6
-0.0018733505794701986,-0.00030762158956109135,5.813576051779935e-6,-0.002244227848101266,-0.00028443258928571424,7.406292481977343e-6,-0.0033281374378109456,-0.0002756170454545455,8.486841025641026e-6
-0.0018726542933810376,-0.0003083817307692308,5.805253239104829e-6,-0.002248296511627907,-0.0002847367205542725,7.364504748982361e-6,-0.0033353129770992366,-0.0002760247663551402,8.506794354838708e-6
-0.0018705006142506143,-0.00030914320728291317,5.815878453038674e-6,-0.0022527652733118973,-0.0002845377855887522,7.383543689320388e-6,-0.0033408728813559318,-0.0002763931058495822,8.508233890214797e-6
-0.0018694581618655692,-0.00030965793528505396,5.83546511627907e-6,-0.0022568834563345633,-0.00028506950672645744,7.393005272407733e-6,-0.003348042343387471,-0.0002768314606741573,8.521706827309238e-6
-0.0018673361522198732,-0.00031042551369863015,5.814026946107785e-6,-0.0022611570945945945,-0.0002858436684073107,7.372422586520947e-6,-0.0033550559338521397,-0.00027694227188081936,8.504917825537294e-6
-0.0018666074020319303,-0.0003109477969348659,5.798507281553399e-6,-0.002265500614250614,-0.00028636001164144355,7.400168674698795e-6,-0.0033606933198380563,-0.0002773651905829597,8.5197341211226e-6
-0.0018643509334889147,-0.00031172049356223175,5.7959829059829066e-6,-0.00226957268370607,-0.0002863753048780488,7.434014705882353e-6,-0.0033678908450704226,-0.00027777225378787876,8.51681174089069e-6
-0.0018621006655574043,-0.00031200557809330626,5.8072661122661125e-6,-0.0022740288765822785,-0.0002868899863760218,7.4352051582649475e-6,-0.0033746943933823533,-0.0002778899863760218,8.546040126715945e-6
-0.0018613938848920863,-0.0003117886643233743,5.828189252336449e-6,-0.0022793834563345633,-0.0002874075500770416,7.397746319365798e-6,-0.00338182210467706,-0.00027857586705202315,8.523650306748466e-6
-0.0018592425650557623,-0.0003123103312302839,5.822019417475728e-6,-0.002283622282608696,-0.0002881808510638298,7.3945682451253475e-6,-0.0033876300182481755,-0.0002791854693140794,8.528116279069768e-6
-0.001858193884408602,-0.00031307393850658855,5.805281030444965e-6,-0.0022879846298619827,-0.00028871540880503143,7.378896366083445e-6,-0.003394476661951909,-0.0002798640449438202,8.549924698795182e-6
-0.0018560506134969327,-0.00031358793800539085,5.808313679245283e-6,-0.0022920477484472046,-0.00028876232741617357,7.418553299492386e-6,-0.003401673414304993,-0.00028078005464480876,8.532577696526508e-6
-0.0018553219696969697,-0.0003143539119804401,5.845871172122492e-6,-0.0022964954991816695,-0.0002895526960784314,7.442003891050584e-6,-0.0034072578277886496,-0.00028090350223546946,8.508740359897172e-6
-0.0018530767077267636,-0.0003148652762119504,5.8452331002331e-6,-0.0023006123662306774,-0.0002900857240437158,7.451683569979716e-6,-0.0034143480791618158,-0.0002813466921119593,8.508075117370891e-6
-0.0018507996894409939,-0.00031537892095357593,5.816701244813278e-6,-0.002304788306451613,-0.00029060987074030554,7.458624203821656e-6,-0.0034214677554438864,-0.00028198137697516934,8.52640368852459e-6
-0.0018500395256916997,-0.00031564884393063585,5.818222748815166e-6,-0.0023091784274193545,-0.0002903782936010038,7.419969230769231e-6,-0.0034270362595419848,-0.0002821285982478098,8.496375908618899e-6
-0.0018479387417218542,-0.00031618381037567086,5.822327272727273e-6,-0.002313218793828892,-0.0002904014814814815,7.421956087824351e-6,-0.0034342355889724306,-0.0002820627925117005,8.505258103241297e-6
-0.0018468961201501878,-0.00031674348341232224,5.856629441624365e-6,-0.002317576481835564,-0.00029218545454545453,7.443155172413793e-6,-0.0034411316079295154,-0.0002814144,8.510168674698796e-6
-0.0018446857923497268,-0.0003165502491694352,5.837071651090343e-6,-0.002321778959810875,-0.0002927394613583138,7.4155152887882226e-6,-0.003446882697044335,-0.0002815942357512953,8.497159450897571e-6
-0.0018439791666666667,-0.00031708904569892473,5.817033195020747e-6,-0.0023258206869009586,-0.0002935537459283388,7.406327160493827e-6,-0.003454024244833068,-0.0002834499027237354,8.513685847589424e-6
-0.0018417787322274881,-0.0003178667986425339,5.81485084306096e-6,-0.002330225752508361,-0.0002938459079283887,7.387404162102957e-6,-0.0034608116113744075,-0.00028410981308411214,8.496046025104602e-6
-0.0018394818376068376,-0.0003178942577030812,5.786503567787971e-6,-0.0023343298532731375,-0.00029412454434993925,7.401591836734694e-6,-0.003466737842892768,-0.00028472234273318873,8.523746031746031e-6
-0.0018386296498905908,-0.00031844063079777363,5.797900677200903e-6,-0.002338398164335664,-0.000294909549689441,7.43452016689847e-6,-0.00347361442516269,-0.0002848631489841986,8.517280423280423e-6
-0.001836619236311239,-0.00031902648698884755,5.7864073694984655e-6,-0.0023427899686520376,-0.00029547090517241385,7.426309278350515e-6,-0.003480620460048426,-0.00028473038116591927,8.543559870550162e-6
-0.0018355994152046784,-0.0003193308720112518,5.795087939698493e-6,-0.0023468475115740743,-0.0002958018092105263,7.406747967479675e-6,-0.0034877438524590163,-0.00028461463004484305,8.537516411378555e-6
-0.0018333477722772278,-0.0003193643018018018,5.8084287454324e-6,-0.0023509137168141593,-0.0002955971337579618,7.396224066390041e-6,-0.003493287250384025,-0.0002852213203463204,8.535842217484009e-6
-0.001832636612021858,-0.00031938678618857904,5.7933772652388805e-6,-0.002355287401574803,-0.0002953734939759036,7.405860215053763e-6,-0.003500468152866242,-0.00028585932004689335,8.566635706914344e-6
-0.0018304855889724311,-0.00032117153589315524,5.802829861111112e-6,-0.0023605899198167243,-0.0002954016272189349,7.406853002070392e-6,-0.0035073180873180874,-0.0002862046812749004,8.565685840707965e-6
-0.0018294414535666218,-0.00032173238636363637,5.813195164075994e-6,-0.0023646364027538726,-0.0002961935483870968,7.4172949946751864e-6,-0.0035131050767414408,-0.0002861016009852217,8.556365524402908e-6
-0.0018273184647302904,-0.0003223047001620745,5.836935146443515e-6,-0.0023689938524590164,-0.00029651041666666666,7.399922480620155e-6,-0.0035201983788395903,-0.000287936928702011,8.56597046413502e-6
-0.0018266034609720175,-0.00032259555984555984,5.822428057553957e-6,-0.002373067286036036,-0.0002968111285266458,7.399672619047619e-6,-0.003526988800578035,-0.00028859153543307086,8.534790343074969e-6
-0.001824350233100233,-0.0003231229016786571,5.825978723404256e-6,-0.002377078629032258,-0.0002973452842377261,7.4293400286944045e-6,-0.0035341649659863944,-0.00028892239932885904,8.532038834951457e-6
-0.0018221161912751677,-0.0003236564885496183,5.831538461538462e-6,-0.0023814076376554175,-0.0002978675458715596,7.440265700483092e-6,-0.0035396984346224673,-0.00028908504098360655,8.56704196519959e-6
-0.0018214254385964912,-0.00032446533613445373,5.8564723926380364e-6,-0.0023855194610778443,-0.00029814075342465753,7.432963604852686e-6,-0.0035468052391799546,-0.0002899191419141914,8.564735413839892e-6
-0.0018192632850241547,-0.00032504958333333335,5.8417692307692305e-6,-0.002389503299120234,-0.00029867431972789116,7.4359978768577496e-6,-0.003553777281746032,-0.00029058649932157396,8.556930998970134e-6
-0.001818231534090909,-0.0003253457583547558,5.835525383707202e-6,-0.0023937575910931174,-0.0002992350230414746,7.427326086956522e-6,-0.0035594094993581515,-0.0002911758147512865,8.58174636174636e-6
-0.0018161729452054794,-0.0003253731884057971,5.824356846473029e-6,-0.002397951434159061,-0.0002993015676567657,7.443408e-6,-0.0035665405616224655,-0.00029184455958549223,8.575374554102259e-6
-0.0018154206403269754,-0.00032715696784073507,5.8216498993963785e-6,-0.0024019249672346003,-0.0002998394526034713,7.407558011049723e-6,-0.0035732940494590413,-0.0002921807760141093,8.597067901234568e-6
-0.001813149556400507,-0.0003277148846960168,5.818319226118501e-6,-0.002406052361396304,-0.00029986512415349886,7.41713987473904e-6,-0.0035804541015625,-0.0002923449612403101,8.571505154639174e-6
-0.0018122485493230174,-0.0003282950680272109,5.815870044052864e-6,-0.002410358965014577,-0.00030038703208556147,7.443164128595601e-6,-0.003585988483685221,-0.00029317659758203797,8.569790732436472e-6
-0.001810320996978852,-0.0003290907284768212,5.8146394557823136e-6,-0.002414361607142857,-0.0003006709650582363,7.4275108695652174e-6,-0.0035930651071025927,-0.00029383194444444446,8.579625899280575e-6
-0.0018093459976798144,-0.00032911918604651164,5.812297297297298e-6,-0.0024184115044247785,-0.0003009698275862069,7.4435473515248795e-6,-0.003600039292730845,-0.00029440648854961834,8.567145877378436e-6
-0.0018071309726962457,-0.00032989684813753583,5.829282814614344e-6,-0.002422740542763158,-0.0003015339892665474,7.443227424749164e-6,-0.0036056552162849875,-0.000294808426073132,8.57644e-6
-0.0018064601018675723,-0.00033044027777777776,5.826227979274612e-6,-0.002428053489702517,-0.00030232525325615047,7.450706150341686e-6,-0.003612774244833068,-0.00029513486842105264,8.556151452282157e-6
-0.0018042906976744185,-0.0003310123031496063,5.808761061946903e-6,-0.002432036753445635,-0.0003028520782396088,7.416402010050251e-6,-0.0036195326747720364,-0.0002957687140115163,8.562613430127041e-6
-0.0018032734493192133,-0.0003315677004538578,5.806087408949012e-6,-0.0024363104448742747,-0.0003028718861209964,7.4448680738786275e-6,-0.003626690303430079,-0.00029611731207289296,8.55675101214575e-6
-0.0018013106796116506,-0.00033185342717258263,5.8028596187175045e-6,-0.0024404693486590034,-0.00030364152892561983,7.433485086342229e-6,-0.0036322299235181646,-0.0002964563253012048,8.580305164319249e-6
-0.0018004713375796178,-0.00033237515262515263,5.803798798798799e-6,-0.002444436997319035,-0.0003041665302782324,7.4412147505423e-6,-0.003639317673378076,-0.00029634511568123396,8.574455172413794e-6
-0.0017981912751677852,-0.00033265298507462686,5.834102564102564e-6,-0.0024485677083333334,-0.00030470782520325207,7.452038834951456e-6,-0.003646328571428571,-0.00029591439999999996,8.576656472986749e-6
-0.0017973345588235294,-0.0003324439736346516,5.834802110817942e-6,-0.0024528597383720926,-0.0003042713068181818,7.426755921730175e-6,-0.003653181216931217,-0.0002975602362204724,8.564727272727272e-6
-0.0017953692363112392,-0.0003325075452716298,5.832264150943396e-6,-0.002456856552538371,-0.00030406112852664576,7.446867219917013e-6,-0.0036590853204172876,-0.0002981305590851334,8.58829736211031e-6
-0.0017931093935790725,-0.00033306083202511773,5.823783783783784e-6,-0.0024608797089041095,-0.0003043371621621621,7.449619326500732e-6,-0.0036658526490066226,-0.000298736143187067,8.596547368421053e-6
-0.0017921419270833334,-0.00033359407552083334,5.835203562340967e-6,-0.0024651911512027494,-0.0003048553268765133,7.466165966386555e-6,-0.0036730060975609753,-0.00029909912170639896,8.579501424501425e-6
-0.0017902115059221658,-0.00033436863425925924,5.839258241758242e-6,-0.0024692723214285715,-0.000305371158392435,7.434885496183206e-6,-0.003679886111111111,-0.0002994044561933535,8.596792452830189e-6
-0.001789284876905041,-0.0003348929567642957,5.8160706638115635e-6,-0.002474489538239538,-0.0003056377688172043,7.428546144121365e-6,-0.0036856212212817412,-0.00029952914389799637,8.578263971462546e-6
-0.0017870070162481536,-0.0003349271551724138,5.796622176591376e-6,-0.002478694638694639,-0.00030640940902021776,7.456558704453441e-6,-0.0036927242524916943,-0.0003001079952267303,8.591757575757575e-6
-0.0017862575757575758,-0.0003344917257683215,5.827579062159215e-6,-0.002482909807956104,-0.000306939226519337,7.465871766029246e-6,-0.0036995062408223204,-0.0003006609105180534,8.572166666666666e-6
-0.0017841951379763468,-0.0003363100315955766,5.825987328405491e-6,-0.0024868819358816277,-0.0003074834851936219,7.454703557312253e-6,-0.0037054228436657686,-0.0003010296532846715,8.594923664122136e-6
-0.0017831672077922077,-0.00033710037406483787,5.835743473325767e-6,-0.002490925090252708,-0.000307533273381295,7.462151162790698e-6,-0.0037122049256505573,-0.00030160383678440924,8.596946169772257e-6
-0.0017810153162055337,-0.00033787515188335356,5.8266834677419355e-6,-0.002495235148514851,-0.00030831807866868384,7.436785350966429e-6,-0.003719307604994325,-0.0003021512573964497,8.607988372093024e-6
-0.001780320996978852,-0.0003381545658682635,5.839767103347889e-6,-0.0024992857142857143,-0.00030884463824289404,7.455801282051282e-6,-0.003726286982248521,-0.0003027520491803279,8.588488228004957e-6
